,taxon.name,taxon.id,taxon.rank,count,taxon.observations_count,taxon.ancestor_ids
791,Laxitextum bicolor,351345,species,1,85,"[48460, 47170, 47169, 492000, 50814, 48341, 49159, 353115, 351345]"
792,Lentinellus omphalodes,351360,species,1,11,"[48460, 47170, 47169, 492000, 50814, 48341, 55176, 118238, 351360]"
793,Lentinellus vulpinus,351361,species,1,51,"[48460, 47170, 47169, 492000, 50814, 48341, 55176, 118238, 351361]"
794,Lycoperdon flavotinctum,351430,species,1,58,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48445, 48444, 351430]"
795,Lyophyllum fumosum,351441,species,1,42,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 118247, 118248, 351441]"
796,Melanoleuca grammopodia,351520,species,1,55,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 332511, 1392627, 351520]"
797,Melanoleuca melaleuca,351522,species,1,394,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 332511, 351522]"
798,Morchella vulgaris,351596,species,1,100,"[48460, 47170, 48250, 372740, 152032, 48717, 56831, 56830, 1062674, 351596]"
799,Otidea onotica,351658,species,1,831,"[48460, 47170, 48250, 372740, 152032, 48717, 792128, 57369, 351658]"
800,Phaeocollybia festiva,351753,species,1,5,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 175457, 351753]"
801,Pholiota highlandensis,351822,species,1,355,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 64076, 1433660, 351822]"
802,Poronia punctata,351939,species,1,95,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 48806, 328192, 351939]"
803,Pucciniastrum epilobii,352153,species,1,45,"[48460, 47170, 47169, 416490, 69967, 69968, 1151228, 207611, 207610, 352153]"
804,Ramaria flava,352185,species,1,59,"[48460, 47170, 47169, 492000, 50814, 891028, 55154, 48710, 48707, 352185]"
805,Ramaria fumigata,352188,species,1,54,"[48460, 47170, 47169, 492000, 50814, 891028, 55154, 48710, 48707, 352188]"
806,Ramaria subbotrytis,352197,species,1,43,"[48460, 47170, 47169, 492000, 50814, 891028, 55154, 48710, 48707, 352197]"
807,Russula olivacea,352303,species,1,285,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396319, 352303]"
808,Russula subfoetens,352309,species,1,28,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1396198, 352309]"
809,Thelephora caryophyllea,352498,species,1,138,"[48460, 47170, 47169, 492000, 50814, 52526, 118108, 118110, 352498]"
810,Trametes suaveolens,352556,species,1,618,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 47378, 352556]"
811,Trichoderma viride,352599,species,1,1451,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 48247, 352744, 352599]"
812,Tricholoma columbetta,352605,species,1,134,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1377701, 352605]"
813,Tuber aestivum,352626,species,1,48,"[48460, 47170, 48250, 372740, 152032, 48717, 120277, 120278, 352626]"
814,Xenasmatella vaga,352847,species,1,251,"[48460, 47170, 47169, 492000, 50814, 1477235, 1477236, 328313, 352847]"
815,Diplocarpon rosae,354898,species,1,1341,"[48460, 47170, 48250, 372740, 55523, 49073, 791907, 354899, 354898]"
816,Taphrina caerulescens,360232,species,1,1509,"[48460, 47170, 48250, 791576, 152035, 152525, 192644, 192645, 360232]"
817,Clavulinopsis helvola,362042,species,1,374,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128526, 49461, 55244, 362042]"
818,Hygrocybe quieta,363620,species,1,124,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135226, 1135227, 51871, 1135479, 1135487, 363620]"
819,Laccaria tortilis,363702,species,1,115,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 351075, 54895, 363702]"
820,Cystolepiota seminuda,367291,species,1,302,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 179260, 367291]"
821,Aureoboletus gentilis,367880,species,1,43,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 702670, 354166, 367880]"
822,Fuscoporia ferrea,379808,species,1,72,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 328266, 379808]"
823,Phloeospora robiniae,379867,species,1,10,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 153032, 379867]"
824,Bertia moriformis,381382,species,1,100,"[48460, 47170, 48250, 372740, 53539, 794115, 152556, 373263, 374531, 381382]"
825,Cylindrobasidium laeve,382078,species,1,160,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55931, 374318, 382078]"
826,Kuehneola uredinis,382838,species,1,279,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 71043, 353089, 382838]"
827,Lactarius pubescens,382882,species,1,2496,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174534, 382882]"
828,Melanophyllum haematospermum,383085,species,1,225,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 374890, 383085]"
829,Mucor mucedo,383170,species,1,25,"[48460, 47170, 55113, 794033, 794035, 123763, 123764, 353051, 383170]"
830,Penicillium expansum,383411,species,1,59,"[48460, 47170, 48250, 372740, 117868, 372776, 152547, 791866, 194449, 1148195, 1148206, 383411]"
831,Postia tephroleuca,383815,species,1,136,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 118070, 383815]"
832,Puccinia punctata,383979,species,1,39,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 383979]"
833,Ramularia rubella,384093,species,1,2149,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 375127, 384093]"
834,Stropharia pseudocyanea,384456,species,1,75,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 53283, 1445305, 384456]"
835,Synchytrium taraxaci,384482,species,1,34,"[48460, 47170, 125609, 794008, 794009, 416452, 375235, 384482]"
836,Taphrina pruni,384486,species,1,618,"[48460, 47170, 48250, 791576, 152035, 152525, 192644, 192645, 384486]"
837,Volvariella surrecta,384733,species,1,46,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 63421, 384733]"
838,Wilsonomyces carpophilus,384739,species,1,347,"[48460, 47170, 48250, 372740, 55174, 793883, 58701, 791645, 379477, 384739]"
839,Podosphaera leucotricha,408176,species,1,139,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394526, 334961, 408176]"
840,Coprinellus impatiens,410688,species,1,470,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 56315, 1087209, 410688]"
841,Deconica crobula,410970,species,1,31,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 379689, 410970]"
842,Panaeolus cinctulus,418443,species,1,1502,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1180803, 118262, 418443]"
843,Resupinatus alboniger,426274,species,1,196,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 203715, 426274]"
844,Psathyrella spadiceogrisea,448014,species,1,137,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 67745, 1179784, 448014]"
845,Encoelia furfuracea,448128,species,1,296,"[48460, 47170, 48250, 372740, 55523, 49073, 791904, 374721, 448128]"
846,Puccinia smyrnii,448221,species,1,283,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 448221]"
847,Circinaria contorta,462706,species,1,1166,"[48460, 47170, 48250, 372740, 54743, 793487, 117423, 175733, 344388, 462706]"
848,Amanita regalis,464151,species,1,680,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 954920, 1155969, 464151]"
849,Dumontinia tuberosa,464267,species,1,357,"[48460, 47170, 48250, 372740, 55523, 49073, 204631, 464269, 464267]"
850,Cystoderma carcharias,464307,species,1,638,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 923956, 337955, 464307]"
851,Phragmidium bulbosum,472360,species,1,48,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 71043, 205077, 472360]"
852,Myxomphalia maura,479444,species,1,424,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 416534, 479443, 479444]"
853,Agaricus benesii,480761,species,1,51,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 49548, 824804, 824817, 480761]"
854,Agaricus langei,480765,species,1,37,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 49548, 824801, 844123, 480765]"
855,Diplodia tumefaciens,488922,species,1,283,"[48460, 47170, 48250, 372740, 55174, 143718, 143719, 374698, 488922]"
856,Ischnoderma benzoinum,490642,species,1,532,"[48460, 47170, 47169, 492000, 50814, 47380, 1415514, 130931, 490642]"
857,Ciboria coryli,492183,species,1,48,"[48460, 47170, 48250, 372740, 55523, 49073, 204631, 326844, 492183]"
858,Flammulina populicola,498109,species,1,293,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55931, 67595, 498109]"
859,Cystodermella cinnabarina,499719,species,1,285,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 338134, 499719]"
860,Hygrophorus pustulatus,499720,species,1,153,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1371270, 499720]"
861,Hypsizygus tessulatus,499736,species,1,285,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 118247, 120863, 499736]"
862,Melanoleuca cognata,499766,species,1,101,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 332511, 1392627, 499766]"
863,Hohenbuehelia mastrucata,500043,species,1,269,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 48495, 154753, 500043]"
864,Entoloma hirtipes,500086,species,1,97,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1416381, 1420896, 500086]"
865,Cortinarius percomis,500103,species,1,21,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151831, 500103]"
866,Lepiota griseovirens,500165,species,1,18,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 500165]"
867,Neournula pouchetii,500296,species,1,25,"[48460, 47170, 48250, 372740, 152032, 48717, 355433, 551771, 500296]"
868,Puccinia dioicae,501711,species,1,94,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 501711]"
869,Pleurotus citrinopileatus,504060,species,1,5204,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 48495, 48496, 504060]"
870,Melampsora caprearum,504456,species,1,28,"[48460, 47170, 47169, 416490, 69967, 69968, 1151228, 179929, 179921, 1377412, 504456]"
871,Mycena crocea,504601,species,1,943,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 504601]"
872,Buglossoporus quercinus,506309,species,1,182,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 878770, 506309]"
873,Arrhenia spathulata,507487,species,1,135,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135219, 1135221, 67344, 507487]"
874,Phylloporus pelletieri,508746,species,1,59,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 702670, 205872, 508746]"
875,Lactarius pyrogalus,509439,species,1,157,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174534, 1422887, 509439]"
876,Lactarius acris,510206,species,1,22,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174533, 510206]"
877,Picipes melanopus,510856,species,1,501,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 510853, 510856]"
878,Hygrophorus nemoreus,514102,species,1,33,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1135962, 1135966, 514102]"
879,Tricholoma album,515020,species,1,100,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444966, 1377703, 515020]"
880,Lactarius azonites,515021,species,1,34,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174533, 515021]"
881,Cystolepiota pulverulenta,516118,species,1,23,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 179260, 516118]"
882,Galerina graminea,516129,species,1,85,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 118297, 516129]"
883,Russula turci,516989,species,1,41,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396194, 516989]"
884,Mycena vulgaris,518976,species,1,109,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 518976]"
885,Fusicolla merismoides,525059,species,1,1217,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 118017, 496778, 525059]"
886,Trichoderma sulphureum,525060,species,1,675,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 48247, 352744, 525060]"
887,Deconica coprophila,528643,species,1,2571,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 379689, 528643]"
888,Rusavskia elegans,532267,species,1,9864,"[48460, 47170, 48250, 372740, 54743, 952186, 54755, 54756, 1232042, 532755, 532267]"
889,Ceriporiopsis gilvescens,532893,species,1,29,"[48460, 47170, 47169, 492000, 50814, 47380, 118046, 353354, 532893]"
890,Coprinellus bipellis,542651,species,1,309,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 56315, 947428, 542651]"
891,Hygrophorus penarioides,542715,species,1,13,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1135962, 1135966, 1435249, 542715]"
892,Boletus praestigiator,542743,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 1135850, 48703, 542743]"
893,Flammulaster limulatus,548532,species,1,40,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416523, 154755, 548532]"
894,Verpa digitaliformis,552867,species,1,9,"[48460, 47170, 48250, 372740, 152032, 48717, 56831, 118001, 552867]"
895,Anthina flammea,553335,species,1,42,"[48460, 47170, 48250, 499865, 553335]"
896,Podosphaera macularis,556218,species,1,118,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394526, 334961, 556218]"
897,Pseudocosmospora eutypellae,559698,species,1,5,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 118017, 559706, 559698]"
898,Geastrum melanocephalum,566390,species,1,66,"[48460, 47170, 47169, 492000, 50814, 891028, 55013, 55014, 63077, 1085910, 566390]"
899,Cantharellus friesii,568292,species,1,108,"[48460, 47170, 47169, 492000, 50814, 47350, 48423, 47348, 1374640, 568292]"
900,Leccinum cyaneobasileucum,569090,species,1,96,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 1199038, 54203, 569090]"
901,Patinellaria sanguinea,602009,species,1,46,"[48460, 47170, 48250, 372740, 55523, 49073, 353071, 602009]"
902,Russula romellii,602393,species,1,25,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396319, 602393]"
903,Russula amethystina,606192,species,1,24,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396194, 606192]"
904,Pterula subulata,625927,species,1,40,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 328239, 328240, 625927]"
905,Cortinarius saporatus,628368,species,1,10,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151859, 628368]"
906,Psathyrella cotonea,629041,species,1,14,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 67745, 1179790, 629041]"
907,Puccinia convolvuli,629058,species,1,104,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 629058]"
908,Cortinarius crassus,702644,species,1,27,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151894, 702644]"
909,Entoloma plebejum,711802,species,1,5,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 711802]"
910,Entoloma lampropus,714687,species,1,19,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1395193, 1444514, 714687]"
911,Melampsora laricis-populina,715357,species,1,35,"[48460, 47170, 47169, 416490, 69967, 69968, 1151228, 179929, 179921, 715357]"
912,Steccherinum bourdotii,717370,species,1,116,"[48460, 47170, 47169, 492000, 50814, 47380, 974717, 118097, 717370]"
913,Sebacina schweinitzii,736008,species,1,7791,"[48460, 47170, 47169, 492000, 50814, 152593, 323023, 328325, 736008]"
914,Conocybe ochrostriata,748633,species,1,7,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55472, 117228, 748633]"
915,Butyriboletus subappendiculatus,778494,species,1,35,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 372727, 778494]"
916,Homophron spadiceum,782235,species,1,339,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 782234, 782235]"
917,Oudemansiella furfuracea,785472,species,1,5593,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55931, 55965, 785472]"
918,Rheubarbariboletus persicolor,790316,species,1,19,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 1135850, 416305, 790316]"
919,Cystoderma aureum,790781,species,1,690,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 923956, 337955, 790781]"
920,Clitocella fallax,791756,species,1,5,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 552801, 1475773, 791756]"
921,Ossicaulis lachnopus,796447,species,1,9,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 118247, 451354, 796447]"
922,Clitopilus scyphoides,802996,species,1,15,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 64709, 1428795, 802996]"
923,Encoelia tiliacea,803000,species,1,12,"[48460, 47170, 48250, 372740, 55523, 49073, 791904, 374721, 803000]"
924,Cantharellus alborufescens,821043,species,1,35,"[48460, 47170, 47169, 492000, 50814, 47350, 48423, 47348, 1374657, 821043]"
925,Rubroboletus lupinus,824009,species,1,74,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 544553, 824009]"
926,Lactarius decipiens,825091,species,1,29,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1046273, 825091]"
927,Hygrophorus roseodiscoideus,830537,species,1,14,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135951, 1135953, 1135957, 830537]"
928,Mycena tintinnabulum,849305,species,1,110,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 849305]"
929,Coprinopsis strossmayeri,851570,species,1,141,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 48522, 1180067, 851570]"
930,Choiromyces meandriformis,854513,species,1,12,"[48460, 47170, 48250, 372740, 152032, 48717, 120277, 176008, 854513]"
931,Hygrophorus penarius,854517,species,1,16,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1135962, 1135966, 1435249, 854517]"
932,Lepiota erminea,854519,species,1,72,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 854519]"
933,Lactifluus glaucescens,857351,species,1,133,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 353211, 1105690, 1105817, 857351]"
934,Geopora foliacea,859256,species,1,4,"[48460, 47170, 48250, 372740, 152032, 48717, 48718, 58689, 859256]"
935,Marasmius wettsteinii,859855,species,1,71,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 49545, 54067, 859855]"
936,Beauveria bassiana,862160,species,1,1003,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 58706, 328139, 862160]"
937,Entoloma atromarginatum,874988,species,1,1,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1366581, 874988]"
938,Entoloma griseocyaneum,874992,species,1,12,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1366581, 1444219, 1444220, 874992]"
939,Hygrophorus poetarum,875045,species,1,24,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1135962, 1135966, 875045]"
940,Lactarius rubrocinctus,875078,species,1,25,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1046273, 875078]"
941,Phloeomana hiemalis,875129,species,1,64,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 416511, 499764, 875129]"
942,Russula badia,875151,species,1,29,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1396119, 875151]"
943,Russula viscida,875155,species,1,19,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396356, 875155]"
944,Xylodon flaviporus,886998,species,1,125,"[48460, 47170, 47169, 492000, 50814, 57519, 118063, 499312, 886998]"
945,Perrotia flammea,888713,species,1,15,"[48460, 47170, 48250, 372740, 55523, 49073, 791164, 375010, 888713]"
946,Trichoderma gelatinosum,894904,species,1,442,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 48247, 352744, 894904]"
947,Sclerencoelia fascicularis,901757,species,1,149,"[48460, 47170, 48250, 372740, 55523, 49073, 204631, 901758, 901757]"
948,Podofomes trogii,906024,species,1,12,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 906033, 906024]"
949,Xerocomellus communis,910110,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 1135850, 416305, 910110]"
950,Cotylidia pannosa,911310,species,1,23,"[48460, 47170, 47169, 492000, 50814, 57519, 541370, 342590, 911310]"
951,Puccinia asarina,911383,species,1,93,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 911383]"
952,Oudemansiella megalospora,921910,species,1,256,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55931, 55965, 921910]"
953,Butyriboletus pseudoregius,931615,species,1,25,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 372727, 931615]"
954,Hydnellum scabrosum,931835,species,1,240,"[48460, 47170, 47169, 492000, 50814, 52526, 52527, 52528, 931835]"
955,Phyllactinia betulae,933575,species,1,22,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394530, 208755, 933575]"
956,Gyromitra martinii,951583,species,1,2,"[48460, 47170, 48250, 372740, 152032, 48717, 85119, 85118, 951400, 951583]"
957,Russula rubroalba,956113,species,1,17,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 956113]"
958,Postia lactea,959347,species,1,118,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 118070, 959347]"
959,Epichloe typhina,960510,species,1,513,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 123254, 321372, 960510]"
960,Diatrypella favacea,970750,species,1,47,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 352307, 353182, 970750]"
961,Propolis versicolor,977793,species,1,9,"[48460, 47170, 48250, 372740, 55523, 972694, 774931, 353003, 977793]"
962,Erysiphe berberidis,979091,species,1,386,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394527, 328021, 979091]"
963,Jackrogersella cohaerens,979413,species,1,254,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 785476, 895017, 979413]"
964,Metuloidea fragrans,984472,species,1,78,"[48460, 47170, 47169, 492000, 50814, 47380, 974717, 984468, 984472]"
965,Amanita magnivolvata,987384,species,1,9,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 987384]"
966,Lactarius ruginosus,994827,species,1,10,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174533, 994827]"
967,Platychora ulmi,1006201,species,1,33,"[48460, 47170, 48250, 372740, 55174, 793883, 58701, 773718, 1006202, 1006201]"
968,Puccinia maculosa,1006704,species,1,16,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 1006704]"
969,Xylodon quercinus,1019844,species,1,15,"[48460, 47170, 47169, 492000, 50814, 57519, 118063, 499312, 1019844]"
970,Hydnoporia corrugata,1038660,species,1,110,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 1038653, 1038660]"
971,Morchella purpurascens,1062891,species,1,15,"[48460, 47170, 48250, 372740, 152032, 48717, 56831, 56830, 1062676, 1062891]"
972,Geastrum michelianum,1085916,species,1,84,"[48460, 47170, 47169, 492000, 50814, 891028, 55013, 55014, 63077, 1085910, 1085916]"
973,Zymoseptoria tritici,1096267,species,1,17,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 1019322, 1096267]"
974,Sphaeropsis visci,1096380,species,1,55,"[48460, 47170, 48250, 372740, 55174, 143718, 143719, 360251, 1096380]"
975,Rubroboletus pulchrotinctus,1097840,species,1,38,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 544553, 1097840]"
976,Oudemansiella kuehneri,1098345,species,1,1,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55931, 55965, 809159, 1098345]"
977,Xerocomellus armeniacus,1105816,species,1,69,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 1135850, 416305, 1105816]"
978,Gymnopus oreadoides,1109056,species,1,4,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 64013, 55293, 1109056]"
979,Paragalactinia succosa,1110786,species,1,144,"[48460, 47170, 48250, 372740, 152032, 48717, 57373, 1110785, 1110786]"
980,Phylloscypha phyllogena,1110795,species,1,3792,"[48460, 47170, 48250, 372740, 152032, 48717, 57373, 1110794, 1110795]"
981,Pseudosperma rimosum,1112492,species,1,547,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55574, 1112464, 1112492]"
982,Inosperma maculatum,1112509,species,1,44,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55574, 1090285, 1112509]"
983,Tricholoma rapipes,1113272,species,1,12,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1377699, 1113272]"
984,Xanthocarpia ochracea,1117253,species,1,37,"[48460, 47170, 48250, 372740, 54743, 952186, 54755, 54756, 1232042, 532698, 1117253]"
985,Pseudocercospora depazeoides,1121870,species,1,40,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 327969, 1121870]"
986,Cartilosoma ramentaceum,1131192,species,1,11,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 1131191, 1131192]"
987,Amanita huijsmanii,1134249,species,1,4,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 1134249]"
988,Lindtneria panphyliensis,1143528,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 416507, 505093, 1143528]"
989,Fomitopsis iberica,1144140,species,1,8,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 118056, 1144140]"
990,Amanita asteropus,1149276,species,1,10,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142598, 932781, 1149276]"
991,Inocutis tamaricis,1156181,species,1,214,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 506095, 1156181]"
992,Helvella fallax,1157558,species,1,3,"[48460, 47170, 48250, 372740, 152032, 48717, 49205, 49206, 1157558]"
